id,name,birth_date,death_date,city
Q45440,Albrecht Ludwig Berblinger,1770,1829,Ulm | ഉൽമ് | Ulm | אולם | Ulm | Ulm | ウルム | Ulm | أولم | Ulm | Ulm | 乌尔姆 | Ульм | Ульм | Ульм | 乌尔姆 | 乌尔姆 | 烏爾姆 | اولم | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ульм | Ulm | Улм | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ουλμ | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | Ulm | اولم | ऊल्म | اولم | Ульм | Ульм | Улм | উল্ম | Ulm (kapital sa distrito) | ئولم | Ульм | Ulma | ઉલ્મ | ऊल्म | Ուլմ | ულმი | Ульм | ಉಲ್ಮ್ | 울름 | Ульм | Ulma | Ulma | اولم | Ulmas | Ulma | Ульм | Улм | उल्म | Ульм | الم | Ulm | Ульм | උයිම් | Ульм | Ulm | Ulm | Ulm | உல்ம் | ఉల్మ్ | Улм | อุล์ม | اولم | 乌尔姆 | אולם | 烏姆
Q45375,Alex Harvey,1935,1982,Glasgow | ഗ്ലാസ്ഗോ | Glasgow | Glasgow | Глазго | Glasgow | Glasgovo | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Глазго | گلاسگو | Glasgow | Glasgow | Глазгоу | Glasgow | Glasgow | Glasgow | グラスゴー | Glasgow | Glasgow | Glasgow | Глазго | 格拉斯哥 | 格拉斯哥 | Glazgas | Glasgow | Glasgow | غلاسكو | Glasgow | Glasgow | Glasgow | Glaschú | Glaschu | گلاسگو | Glasgow | Glasgow | גלאזגו | Glasgow | გლაზგო | Glasgow | Glasgow | Glasgow | Glasgow | 格拉斯哥 | 格拉斯哥 | 格拉斯哥 | Qlazqo | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | Glasgow | 格拉斯哥 | ግላዝጎ | جلاسجو | قلازقو | Глазго | Глазга | Глазга | গ্লাসগো | Glasc'ho | گلاسگۆ | Глазго | Γλασκώβη | ગ્લાસગો | Glaschu | Kak-là-sṳ̂-kô | Kalako | ग्लासगो | Գլազգո | Glazgo | Глазго | ಗ್ಲ್ಯಾಸ್ಗೋ | 글래스고 | Глазго | Глазго | Glasgovia | Glāzgova | Karahiko | Глазгов | Глазгоу | ꯒ꯭ꯂꯥꯁꯒꯧ | ग्लासगो | ဂလပ်စဂိုးမြို့ | Глазго | ਗਲਾਸਗੋ | گلاسگو | ګلاسګو | Glasgow | ग्लास्गो | ᱜᱞᱟᱥᱜᱳ | Glesga | گلاسگو | Glazgos | Глазгов | ග්ලාස්ගෝ | Glasgow | گلاسگو | Glasgow | Glasgow | Глазгов | கிளாஸ்கோ | గ్లాస్గో | Glázgua | Глосгу | กลาสโกว์ | Glazgo | Глазго | Glazgo | Glazgo | 格拉斯哥 | გლაზგო | גלאזגא | 格拉斯哥
Q48817,Ignacio Merino,1817,1876,Piura | Пиура | Piura | Piura | Piura | Piura | Πιούρα | پیورا | Piura | Piura | პიურა | Пиура | Piura | Piura | Piura | Piúra | Piúra | Piura | Пьюра | Piura | Piura | Piura | Piura | بيورا | بيورا | Piura | Piwra | П’юра | П’юра | পিউরা | Piura (kapital sa rehiyon) | Пьюра | Piura | Pjuro | Piura | Piura | Piura | Piura | Piura | Piura | પીયુરા | פיורה | पिउरा | Piura | Piura | ピウラ | ಪಿಯುರಾ | 피우라 | Piura | Piura | Pjura | Piura | पिउरा | Piura | Piura | Piura (Stadt) | Piura | Piura | Piwra | Piura | පියුරා | Piura | Пијура | Piura | பியூரா | పియూర | ปิวรา | Piura | Пьюра | П'юра | پیورا | Piura | Piura | 皮乌拉 | 皮乌拉 | 皮乌拉 | 皮乌拉 | 皮烏拉 | 皮烏拉 | 皮乌拉 | 皮烏拉
Q44520,Anne Brontë,1820,1849,"Thornton | Thornton | Thornton | Thornton | Thornton | Thornton | Thornton | Thornton | Thornton | Thornton | Thornton | Thornton | Thornton | ソーントン | Thornton | Thornton | Торнтон | Thornton | Торнтон | Thornton | Торнтан | 손턴 | Торнтон | Thornton | تورنتن، یورکشر غربی | Thornton (Mendebaldeko Yorkshire) | تورنتن، یورکشر غربی | Thornton | תורנתון | Տորնտոն | თორნტონი | Thornton, West Yorkshire"
Q61091,Christian Dietrich Grabbe,1801,1836,Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Детмольд | Detmold | Детмолд | دتمولد | دتمولد | دتمولد | Дэтмальд | Детмолд | Детмольд | Ντέτμολντ | دتمولد | דטמולד | Դեթմոլդ | Детмольд | 데트몰트 | Детмольд | Detmolda | Detmoldas | Detmolda | Дэтмольд | Детмолд | Deppelt | เด็ทม็อลท์ | Детмольд | Детмольд | 代特莫尔德 | 代特莫尔德 | 德特摩德 | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | デトモルト | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold | Detmold
Q60993,Friedrich Loeffler,1852,1915,فرانکفورت | Франкфурт | Франкфурт-на-Одере | فرانكفورت | Φρανκφούρτη | 프랑크푸르트 | Франкфурт | فرینکفرٹ | Frankfurt | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | فرانكفورت على أودر | Frankfurt (Oder) | Frankfurt-na-Oder | Одерҙағы Франкфурт | Frankfurt an da Oder | Франкфурт-на-Одэры | Франкфурт-на-Одры | Франкфурт на Одер | Frankfurt (Oder) | Frankfurt de l'Oder | Одер-тӀера-Франкфурт | Francuforte su l'Oder | Frankfurt nad Odrou | Frankfurt an der Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankobrod-Odra | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurto ĉe Odro | Fráncfort del Óder | Frankfurt Oderi ääres | Frankfurt Oder | Frankfurt (Oder) | Francfort-sur-l'Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt oan de Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | פרנקפורט על האודר | Frankfurt na Odri | Frankobrod nad Wódru | Frankfurt (Oder) | Օդերի Ֆրանկֆուրտ | Frankfurt (Oder) | Frankfurt an der Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Francoforte sull'Oder | フランクフルト・アン・デア・オーダー | Frankfurt an der Oder | ოდერის ფრანკფურტი | Frankfurt (Oder) | Frankfurt (Oder) | Francofortum ad Oderam | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurtas prie Oderio | Frankfurte pie Oderas | Frankfurt (Oder) | Frankfurt (Oder) | Франкфурт на Одра | Frankfurt an der Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfort an de Oder | Frankfurt (Oder) | Frankfort aan de Oder | Frankfurt an der Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt nad Odrą | Frankfurt (Oder) | Frankfurt an der Oder | Frankfurt an der Oder | Frankfurt (Oder) | Francuforte subra s'Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt nad Odrou | Frankfurt ob Odri | Франкфурт на Одри | Frankfurt (Oder) | Frankfurt an der Oder | Frankfurt (Oder) | Frankfurt (Oder) | Francfort del Oder | Франкфурт-ам-Одер | Франкфурт-на-Одері | Frankfurt (Oder) | Francoforte de l'Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt len Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | 奥得河畔法兰克福 | ოდერიშ ფრანკფურტი | פראנקפורט אן דער אדער | 奧德河畔法蘭克福 | 奥得河畔法兰克福 | 奧得河畔法蘭克福 | Frankfurt (Oder) | Frankfurt (Oder)
Q61060,Augustin Bea,1881,1968,بلومبرغ | Blumberg | Blumberg | Blumberg | Blumberg | Блумберг | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Блумберг | Блумберг | Blumberg | بلومبرگ | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | Blumberg | 布伦贝格 | بلومبرج | Blummbärg | ブルームベルク | Blumberg | 布倫貝格
Q61106,Walther Nehring,1892,1983,Дебжно | Debrzno | Дебжно | Дебжно | 代布日諾 | 代布日诺 | 代布日諾 | 代布日諾 | Дебжно | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | Debrzno | دبژنو | Дэбжна | Дебжно | Frédląd | دبژنو | דברזנו | デブジノ | Debrzno | Debžno
Q61114,Fritz Gerlich,1883,1934,ششیچن | شچېچېن | Estetino | Estetino | Szczecin | Szczecin | Щецин | Щецин | Szczecin | Szczecin | Szczecin | Шчећин | සෙසින් | Štetín | Szczecin | Szczecin | Шчећин | Szczecin | Szczecin | Sztetin | ஸ்செசின் | స్జేచిన్ | Szczecin | Штеттин | ชแชตชิน | Szczecin | ma tomo Sesin | Szczecin | Щецин | Шӵечин | Shchétsin | Щецин | شٹیچین | Shchetsin | Stetin | Ščecin | Szczecin | Szczecin | Szczecin | 什切青 | შჩეცინი | שטעטין | 舒車前 | 什切青 | 什切青 | 什切青 | Stettino | Szczecin | Stettin | Szczecin | Štětín | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | シュチェチン | 什切青 | Szczecin | Szczecin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Szczecin | ሽጨቺን | شتشيتشين | شتتين | Szczecin | Szczecin | Şetsin | شچچین | Szczecin | Шчэцін | Шчэцін | Шчечин | স্টাজিন | Szczecin | Szczecin | Щецин | شچێچین | Şçetsin | Şçetsin | Szczecëno | Szczecin | Szczecin | Szczecin | Στσέτσιν | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | شچچین | Szczecin | Szczecin | શ્ટેચિન | Szczecin | Sṳ̍p-chhiet-chhiâng | שצ'צ'ין | श्टेटीन | Szczecin | Šćećin | Շչեցին | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | შჩეცინი | Щецин | Szczecin | ಸ್ಟೆಟ್ಟಿನ್ | 슈체친 | Stettinum | Szczecin | Stetin | Ščecinas | Ščecina | Щечин | Щецин | Szczecin | Шчеќин | Шчецин | Шчецин | श्टेचिन | Szczecin | Szczecin | Щецин ош | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | Estettin | Szczecin | Щецин
Q57226,Louis Spohr,1784,1859,Braunschweig | Braunschweig | බ්රෝන්ෂ්විග් | Braunschweig | Braunschweig | Braunshvajgi | Брауншвајг | Braunschweig | Braunschweig | Braunschweig | பிரான்ஷ்விக் | బ్రౌన్ స్వైగ్ | Брауншвейг | เบราน์ชไวค์ | Брауншвейг | Braunschweig | Braunshwéyg | Брауншвейг | برانشویگ | Braunschweig | Braunschweig | Braunschweig | Braunschweig | Braunschweig | 不伦瑞克 | ברוינשווייג | 布倫瑞克 | 不伦瑞克 | 不倫瑞克 | 賓士域 | 布倫瑞克 | Brunswick | Braunschweig | Brunswick | Brunswick | Brunswick | Braunschweig | Braunschweig | Брауншвейг | Braunschweig | Braunschweig | Broenswiek | Braunschweig | براونشوایگ | Braunšveigas | Brunszwik | Brunswick | Brunswick | Brunsvicum | Brunswick | Brunsvigo | 不伦瑞克 | Brunswick | 不伦瑞克 | Brunswyk | Braunschweig | براونشفايغ | براونشفايج | Braunschweig | Braunşveyq | براونشوایق | Braunschweig | Браўншвайг | Браўншвайг | Брауншвайг | ব্রঞ্চউইগ | Brunsvic | Брауншвейг | Braunschweig (kapital sa distrito) | براونشڤایگ | Braunschweig | Braunschweig | Braunschweig | Braunschweig | Braunschweig | Μπράουνσβαϊγκ | Braunschweig | Brunswick | Braunschweig | Braunschweig | Braunschweig | Brunswyk | Braunschweig | Braunschweig | બ્રૌન્ચવેગ | Braunschweig | Braunschweig | בראונשווייג | ब्रंजविक | Braunschweig | Brunšwik | Braunschweig | Բրաունշվայգ | Braunschweig | Braunschweig | Braunschweig | Braunschweig | Brúnsvík | ブラウンシュヴァイク | Braunschweig | ბრაუნშვაიგი | Брауншвейг | ಬ್ರಾನ್ಜ್ವಿಕ್ | 브라운슈바이크 | Braunschweig | Брауншвейг | Braunschweig | Braunšveiga | Брауншвэйг | Braunschweig | Брауншвајг | Брауншвайг | ब्राउनश्वाइग | Braunschweig | Brunswick | Braunschweig | Bronswiek | Braunschweig | Brunswick | Брауншвейг | Brunsvique | Brunsvique | Braunschweig
Q57312,Peter Weiss,1916,1982,Nowawes | Нававес | Nowawes | Nowawes | Nowawes | Nowawes | Nowawes | Nowawes | Nowawes | Nowawes | Nowawes | Nowawes | Nowawes | Новавес | Nowawes
Q57275,Ermanno Wolf-Ferrari,1876,1948,Venecia | Venezia | Venedig | ונציה | Benátky | Venise | Venedig | Venice | വെനീസ് | Venedig | ヴェネツィア | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Venezia | Veneza | Veneza | Benátky | Wenecja | Venetsia | Венеция | Venècia | Венеция | ვენეცია | Венеция | Венеция | Velence | Венеція | 威尼斯 | 威尼斯 | 威尼斯 | Venetië | Вэнэцыя | Venice | Venice | Venice | Venice | Venice | Venice | Veneetsia | Venecija | Venecija | Венецыя | Венеция | Венеци | Վենետիկ | Венеција | Venecija | Venesya | වැනීසිය | Venecia | เวนิส | 威尼斯 | Venecia | Venecia | Venecia | Βενετία | Venèsia | وینس | Venecia | Venis | Veneția | ونیز | Venēcija | ভেনিস | વેનિસ | वेनिस | ವೆನಿಸ್ | भेनिस | వెనిస్ | 威尼斯 | 威尼斯 | 威尼斯 | 威尼斯 | 威尼斯 | 威尼斯 | وینس | Уанаҿа | Venesië | ቬኒስ | Venetia | البندقية | ڤينيزيا | فينيسيا | Venesiya | ونیز | Vénesia | Venedig | ཝེ་ནེ་ཟི་ཡ། | Venecija | ڤێنیز | Venedik | Venedik | Wenecjô | Венеци | Fenis | Venedig | Venedik | Venêzia | Venecio | Venécia | Venesia | Vènisa | Venedig | Vignesie | Feneesje | An Veinéis | Venésia | Ἐνετία | Venedig | Yn Veneesh | Vî-nì-sṳ̂ | Վենետիկ | Venetia | Venesia | Feneyjar | Venesia | Vinetsiya | Vinisya | Feeniizi | Venesia | 베네치아 | Benesya | Venedîk | Wênîs | Венеция | Венеция | Venetiae | Venedeg | Venies | Venessia | Unieja | Venèzia | ເວນີສ | 威尼斯 | भेनिस | Вэнэция | Венеций | Wēneti | Венец | ꯚꯦꯅꯤꯁ | व्हेनिस | Venezja | ဗင်းနစ်မြို့ | Венеция ош | ونیز | Venies | भेनिस | V'nise | Venècia | Венеци | ਵੈਨਿਸ | Venise | Venessia | وېنيس | Vnescha | Венеція | वेनिस | Венеция | Vinezzia | Venetsia | Benetke | Venetsia | Venetsia | Венеција | Vénésia | Wynecyjo | Wi-nis 威尼斯 | வெனிசு | Венетсия | Venetsiya | ma tomo Wenesija | Venedik | Венеция | Венеция | Wénitsiye | Venesiya | Venecii | Venetië | 威尼斯 | IVenice | ვენეცია | ווענעציע | Venetië | Venice
